song id, 歌曲名, 艺术家
2148283248,Wide Awake,Last Heroes/Sød Ven
2134538228,Even When It Hurts (feat. Melissa Lamm),WAYWHEN/Melissa Lamm
2136743042,Lifeline (N3WPORT Remix),ARMNHMR/Lena Leon/N3WPORT
2145062012,Older,Luwuc/Jinxed
2145096819,What Was I Made For,Luci/STAR SEED
2114329467,Broken Circle (feat. Alicia Orozco),Tornicane/Outertone/Alicia Orozco
2137796576,Out Of Time,Adam Pearce/Xela
2127888828,Come Back Down (feat. Bella Renee),Chassi/Bella Renee
2139375399,Voices (Disphing Remix),Spag Heddy/Luma/Disphing
2135737934,Always There For You,Jordan Savage
2118972531,Wildfire,ESAI
2130944591,Lost Inside,Kosmic Fluid/Machoq
2129729407,When I'm Gone,MAMBA./TURBO.
2133009304,Run,LostWind/Dianna
2137824678,Starlight (4RUka Remix),Sky Max/MissArtistApril/YurinaKuma/4RUka
2113634798,Real,Z32/glasscat
2115270540,Ophidian,Autumn Skeyes
2123547518,Out From Under,Caslow/Fells/Sierra Annie
2135181181,WAITING FOR,ZXRA/CRXLL/Kayla Parr
2123399582,Echoes,Aspecte
2126862354,Never Mine,KilganoN
2130259245,Feel Fine,Kai Wachi/SOUNDR
2122655299,Sinking,Aye Bay/Nou
2126164265,Headaches,MECHANYX/Maypops
2112085558,Time,Lazy Mario
2127879388,Control feat. Donna Tella,Cyazon
2127879398,Time Traveling feat. Elle Vee,Cyazon
2094036108,Threads,Falling North/Tadeusz/Køld
2109852447,Breathing,Flöte
2713844922,Darkness We Rise,KEPIK/Hidden Axis
2712518116,"**** It, I'm Alright (feat. Olivia Ridgely)",SABAI/Miles Away/Olivia Ridgely
2717911718,Vertigo,Edison Cole/Linney
2721721101,Fragments [Slowed + Reverb],Stardust/SPIRIT LINK/Malin Horsevik/Slowed Star
2721594918,Chasing Fire,KRUS3
2721595812,Come Back Home,KRUS3
2716771148,Goodbye [Sped Up],Stardust/SPIRIT LINK/Nightcore Star
2717747858,Fayth (Echo Drop),KRUS3
2716735494,By My Side,GEMINI/Violyt
2719625314,Therapy (HeroWilson Remix),Tretone/HeroWilson
2719299447,Left Behind,Akmmer/Cflyy
2712197351,Chokehold,Miles Away
2714247408,Lifeline,Void Death
2717163046,You'd Better Let Me Down,Alibilan
2716751134,Ai No Scenario,3eo
2717138138,反复记号（Napkid Remix）,Napkid/李昊天VastSky
2138255528,Wide Awake,Sickboyz
2136939148,You're With Somebody Else,Sazu/J4CKO/Baiden Holland
2137900613,Awaken,Vermilion/Fazzi/Aloma Steele
2135376380,Heaven Again,Wurme/Marc Rain/Jetason
2139382210,Find My Way,Jay Ocean
2130633202,I'll Be There,Azee/Josua Müller
2133427346,Shipwreck,Rocket Start
2134694344,Take Our Time,Young Dumbs/4nzek
2135373199,Be There,jav3x/Donna Tella
2119957415,Ghost Of You,Aye Bay/ELLE
2122491350,Never Without You,xoxodubstep
2125997311,Test (feat. Saysha) (Vitalz Remix),Kaptivate/Vitalz/Saysha
2124551127,First Love (Nūves Remix),Eric Dale
2132285922,Hideaway,Kenny Pham/Opi
2129089777,Honest,AVELLO/Madeline Austin
2130475996,Memories,NOTSOSW33T
2122485259,Stay (feat. Trella) (Afinity Remix),William Black/Trella
2129971559,Poetry (feat. Liam Geddes),yetep/Liam Geddes
2124296780,Save Me (feat. Purnama Saputra),XDITZ/Purnama Saputra
2124280392,Anymore,Smiles Only/Alecs
2115848303,Stars,Jay Ocean
2117462118,Away From Here,Kenny Pham
2109047387,Glow In The Dark,Kai Wachi/Trella
2108395213,Azure Step,Synthion
2097923170,The Other Side,KYRIPH/Klara Tiselj
2106598956,Another Dimension,Ember/Sara Benyo
2720259057,Isolated,Hxmir
2716916435,Feel Okay (feat. Jaime Deraz),kalen./Jaime Deraz
2721594917,Numb,KRUS3
2714902977,First,Flame3721
2714146939,Heal me,Samfony
2722117605,JUICE WRLD - I'm Still (ELUSID Remix),ELUSID
2716771149,Sad Songs [Sped Up],Stardust/TobeyBeats/Taca Music/Laryssa Vachon/Nightcore Star
2717113467,Not Living For You [Sped Up],Stardust/Tom Platts/EM/Nightcore Star
2716340451,That's What You Get,Valorian/K-WOOZY
2709020470,Hate You More,H4RRIS/Aaron Shirk/Nicole Apollonio
2716403244,Underground,SPIRIT LINK/JFrank
2701531493,Dive Deep,Dallas Rodin/Paper Skies
2717320725,あたらよ-また夏を追う（WilliamHenRy remix）,WilliamHenRy
2717395358,Born For This,Spaceport Records/Aou/CATCHTAIL
2717146421,反复记号（颜辰鑫 Remix）,颜辰鑫/李昊天VastSky
2713605559,Lately,Brennan Wolf
2713879563,sometimes - ARAYA Remix,Heather Sommer/Araya
2711378976,Same But Different (feat. Emily Esthela),Areeb Mahmood/Emily Esthela
2714642777,Everything We've Been Through,Nightsirens/Lost Ashes
2717236032,Sawanohiroyuki[nZk] - Call Of Silence (feat. Gemie) (Spear Remix),Spear
2692281855,Mustang Baby (Vanic Remix),Vanic
2713634770,Don't Lie,LHP Unicorn
2713634764,What to Do,LHP Unicorn
2700298844,Never Looking Back,Spear
2711664258,Fantasy,MELODEEZZZZ
2714776332,"Trippie Redd, PARTYNEXTDOOR - Excitement (Vodenik Remix)",Vodenik
2714301575,Rewrite The Stars（WilliamHenRy remix）,WilliamHenRy
2682503977,Ascendent Embers,Munai
2682504779,Aurora's Ascent,Munai
2682503984,Radiant Riptide,Munai
2682504789,Solstice Resonance,Munai
2710013202,Echoes of the Heart,MON+
2675270164,On The Break of Dawn,lofi star
2675269358,When the Magic Dies,lofi star
2671907605,Hold On Me V2,lofi star
2671907609,Nostalgia,lofi star
2669659967,Awakening,lofi star
2669659968,Into the Unknown V2,lofi star
2691369029,Energetic,致命节奏（Deadly Rhythm）
2689216746,铁血骄傲,致命节奏（Deadly Rhythm）
2704065912,Serendipity,致命节奏（Deadly Rhythm）
2704065139,Iridescent,致命节奏（Deadly Rhythm）
2704066087,Solitude,致命节奏（Deadly Rhythm）
2704068192,Limerence,致命节奏（Deadly Rhythm）
2691741212,Scared to Be Lonely,Sazu/UNDY
2703361231,DEEP END,ARKIIN/Xyan/Michael Swank
2712032517,旷野星芒,Sean Ven/幺幺hao
2712670204,Eternal Scars,JYOTIN/Saw2Win
2709429910,Fallen Crisis,JYOTIN/Nightcore
2704334917,You & I,Nick Wynn
2701360202,Do Better,SPIRIT LINK
2700629012,Pray For The Scene,Trey Husk/SpinScissor
2707620537,Led Me To Your Side,DRECHO/Lexi Scatena
2711538605,Fading Into Power (VIP),JYOTIN/Saw2Win
2703805936,Don't Think About You,The Ascendant
2709360590,Shadow (feat. Megan Cross),Zioz/Megan Cross
2706246239,All I Knew,ADT
2701003945,Down,R.Y.B/Approaching Jupiter/Emme
2709771223,镌刻 (B X E & _Warpcore_Remix),Beviteng Electron/Oops Guess/_Warpcore_
2709524488,reminiscence (feat.初音ミク),R7CKY
2706877340,PULSE OF THE NIGHT,Drowning Soul
2710196071,We Will Rise 伴奏,Sean Ven
2704779891,Atlas,Dante Levo
2690944674,Fate,Rareno
2706510025,Faded & Forgotten,Atlux
2707255962,Runaway,JYXthree9
2703117519,Deeping Fall,RBF/黄文鹤
2704938454,Blinded By Lights,Acer Vantes/Golden Goddess/Golden Angels
2699830711,Northern Star,KEPIK/Elude/Luma
2709751111,Sandstorm (Dubstep Version) - Darude Sandstorm Dubstep Remix,Mox Jade
2709262078,You're Not Around,Pushing Daizies
2709259840,Save My Life,Caslow/Elude/Vanthe/L8NCY
2709253987,Wounds,OMAS/Andy Kautz/Wisner
2709253760,Sober,Stoutty/Billy Wales
2705307564,Desperation,_Warpcore_/ChronFlux RECORDS
2703410820,Won't you leave behind,Hazky/三浦ひな子/Wood Cherry
2707589695,introduction,JAMES.C
2704701620,Beg You To Stay (VIP MIX),Blue Violets/Ali Schwartz/Euphoria
2699500930,T R A N S F O R M E R S,Bob Hou/Fros7novA/2088 RECORDS
2707535673,R E S T,RAI/2088 RECORDS
2705055588,Equanimity,Graded Buffalo/M2K Records
2691031743,Like Fire,Biometrix/Immy Odon/Apollo On The Run
2676287731,Early Spring,Wayne Ryan H
2707713540,Ordinary (GhostDragon Remix),GhostDragon
2692578881,Here's To Hope,Orlost/Undefynd/RUNN
2707142918,夜游,树某懒zyjOXO/ΓИ7AL/ArrAy-P
2707141903,Tidal Lock,Depus
2707142913,Parallel,Soyce
2707202697,The Girl I Knew,Yinger Liam/Red ZeroOne/SADRECORDS
2707141899,SOUL SHARDS,Akiuta/Shaw_Tyan/_Untitled
2698511787,Beneath The Deep Cold Water,KOIH/Sierra Annie
2696072296,You & Me Stargazing,zjaxu
2668078746,Kesenaide (feat. Eri),Yonetro/ERI
2702747518,Are You Happy Now (feat. Linney) (Highlnd Remix),SABAI/Linney/Highlnd
2692197817,PULSE,AVELLO/Nomis.Wav
2704124954,Fall Apart [Sped Up],Nightcore Star/Sazu/UNDY/Stardust
2706333862,Silence of Violence (NURKO Remix),NURKO
2702760423,Blood Circuit,JYOTIN/Bass Boost
2704184498,Not Too Stressed Now,NOTSOSW33T/Young Presley
2674840408,Skyward Memories,PHONO RECORDS/トリルp
2705404487,Whispers in the Void,JYOTIN/Saw2Win
2705404486,Fading Into Power,JYOTIN/Saw2Win
2705263612,In My Arms,ILLENIUM/HAYLA
2702589781,OBLIVION,LEGIONSOUND/Suzu
2685968249,Never Letting Go,Hevian
2685772532,Not Over You Yet,Flöte
2696501713,Of My Soul,Au5/Psyuri
2704899474,"ILLENIUM, TWLGHT, ELUSID, Luminate, Excision, PhaseOne, Perry Wayne, Audrion, Kanye West, Layz, RZRKT - FEEL SOMETHING (ELUSID Mashup)",ELUSID
2679604414,Other Side,Seirén/TrebleTina/UNDY
2688774151,State of Mind,Garrin Mater
2658637856,Space In Time,FIXION
2704124953,Daydreamer [Slowed + Reverb],Nightcore Star/Joshua Myler/Stardust
2674500778,Feelings Of Calm,Lonely Fun
2700629234,Zero Mercy,JYOTIN/Bass Boost
2703058692,Vision And Colour,ACTING/DJ Luckyman
2702285652,Rebirth (Morva Remix),Morva
2685698403,All Over Me,Mannick
2697783181,恒星风（Feat.乐正绫）,乐正绫/Atsuko/林墨白citrum
2700159811,IDK (Used To This),Koldera/Zack Gray
2692626334,DiE4u (feat. BVLVNCE),Thornz/BVLVNCE
2685985201,Back To The Stars,Lonely Fun
2685965951,Save Me,Alex Cordon/Emvis/Elvya
2693642744,Who You Are,Andy Kautz/3thos/Cora
2699679006,Always Have Me,Bllaine/KELIZA
2702748364,Waiting On This Day Forever,William Black/Siberia/Freja The Dragon
2695026609,One Night,STAR SEED/N3WPORT/Micah Martin
2681735249,Lose It,Echo Drone
2698928288,Live Your Life [Slowed + Reverb],Slowed Star/Karim/Amitav/Stardust
2702285682,NIGHTLIGHT (ZEPHYS REMIX),Zephys
2687903702,Only Ones,Lost Wolves/ShockLine/NVVER
2702011601,Vision And Colour【Feat.粉丝独白Live】,ACTING/DJ Luckyman
2698570174,Be Free [Sped Up],Nightcore Star/PRIYANX/Aurorah/Stardust
2685982085,Kaahani,FUTURE FREQUENCIES
2697171320,All I Knew Was You,Beyond Magic
2697167567,All My Love,Beyond Magic
2697879935,DONTTRUSTME,Luci
2698863481,Too Loud,Owtlet/Kenny Pham/Bass Boost
2696201537,In My Head,ROY KNOX
2689592365,Out Of The Grave,King of None
2699930940,Waiting for You (_Warpcore_ Remix),Beviteng Electron/_Warpcore_
2699635547,Salvation (JY Railway Remix),CiAirV/JY Railway/洛天依Official
2699634679,Salvation (STRlighT Remix),CiAirV/STRlighT/洛天依Official
2688043397,Ambrosia (Rival Remix),YMIR
2679491294,Dive Into Stars,Miyfug
2671642577,Just A Story,EOTW433
2671642570,Dream Melody,CEKONG
2699967123,Oxygen,LeoMusic-Effect/Soaring Records
2699935340,Feel Good (feat. Daya) (Atomic Remix),Atomic
2699932822,This Is Me Letting You Go (Atomic Edit),Atomic
2699932851,Dabin - Not Enough (feat. Stephanie Poetri) (Atomic Remix),Atomic
2698540689,Stay [Slowed + Reverb],Slowed Star/Aervne/Stardust
2689266784,Stay [Sped Up],Nightcore Star/Aervne/Stardust
2698542560,I'll Be There [Slowed + Reverb],Slowed Star/Wood Cherry/GLNNA/Stardust
2679128992,灯塔巷,猎豹游戏-Cheetah Mobile Games
2674499980,Never Let Me Go,Hevian
2698752253,アベレヰジ (feat. あいの),Shü/あいの
2698745140,永遠の声 (feat. 音羽ことり。),Rabbit House/音羽ことり。
2698745141,Lycoris (Instrumental),Mwk
2698745143,永遠の声 (Instrumental),Rabbit House
2697631125,Calling,Guri7/Wood Cherry
2691351381,Falling Star,Nightcore/Juvi Sky
2691351379,Sleepwalking,Nightcore/Juvi Sky
2699333590,Borderline (feat. EMELINE) (NEON & Skynap Remix),NEON/Skynap/RL Grime/montell2099
2699331821,Last Call,Cyberpunk/Violyt
2699333587,MXNH Tonal Atmospheres Vol. 1 DEMO,Mxnh
2699333458,Anyma - Hypnotized (feat. Ellie Goulding) (OWTLET Remix),Anyma/Owtlet
2699333404,Fight For You,Ickellmo Luft
2699331565,What if Seven Lions b2b ILLENIUM b2b Dabin b2b SLANDER (LUMINATE Mega Mashup),Luminate
2699331262,Blank Space X Don't Look Down X Just A Dream (Karmaxis Mashup),Karmaxis
2699297664,Hoodie Allen - No Interruption (Galena Crew Remix),Galena Crew
2699295126,Free Fall x If The World Was Ending (Karmaxis Mashup),Karmaxis
2699294530,Besides Hope (Sped Up),Miles Away VIP
2698614828,Daydream,Fuy1Nya/Hikari/_Warpcore_
2697302381,Chasing Stars,浩林Hali/漩涡唱片丨Vortexn Records
2697302379,その時の間に星を摘む,Yogurit/_Warpcore_/漩涡唱片丨Vortexn Records
2652546769,Runaway,dreamr./Outside Line/cmplete strngr/Daye
2698802669,Was You,Echo Horizon
2698791238,24K Magic (Franky Nuts Remix),Franky Nuts
2698486317,Light,Marc Leo
2696318171,Corrupting Heart,RUBOX_/星尘纪之声
2692062340,Moonlight,TrisTunez/KRLYK
2674500747,Stay,Alex Cordon/CO1N
2693283827,Fairy Tale (Tong Hua) (feat. Bodokun),KEPIK/Bodokun
2690422298,Don't Look Down,Aaron Shirk/Nicole Apollonio
2685570109,Lost In My Mind,Hidden Axis/glasscat
2688350004,Sunshine,Seven Lions/Wooli/Vargen
2698397121,Perfect Storm,HASHBBC/ACHINX
2698390261,BLESSING!!,lillybug
2687874909,Show Me The Light,NLEX/FreeMusicWave
2682644926,Last Chance,Tarrow/S'moores
2669448897,Lights,Tarrow
2697340410,Back to Life,Juicestep
2674500704,Lonely Night,LegendShadow
2682518691,Restart,The_ECERDR
2694785326,SKy,Cflyy
2696784543,Mirai Torei,LoveChika
2691358985,Tell Me,EMLwc/XDR-C
2682129490,Eternal,Lexay/STOKLA
2692619316,Final Line (feat. Megan Cross),Zioz/Megan Cross
2664837548,Revenants,LHP Unicorn
2696081712,Hold your heart,ENIX
2688934926,tyranny_falls,Animadrop
2695701276,In The End (LHP Unicorn Remix),LHP Unicorn
2693098766,Worth It (8D Audio),8D To The Moon/8D Tunes/8D Audio/RITIX/Zoe Fox
2674500885,Where Do We Go,Fairist
2688631047,Agony,Zandros
2695450539,Remnant,NTRPY
2686104555,Never Be The Same,Astraye/SNOWFYRE/Haley Maze
2696071766,Hellfire Bass,JYOTIN/Saw2Win
2690934839,Elysium (feat. Ziv Shalev),Brock B/Ziv Shalev
2687109525,Show You What You Love,CHYL
2668476763,Honest,Dvrkcloud/Dianna
2684389355,Scatter,Adam Jasim/Noya/Hylia
2692557264,Constellation,Dabin/FRND
2692557055,Deepest Water (feat. Syd Taylor),Dabin/Syd Taylor
2692557268,Summer's Gone,Dabin/FrostTop/Tiffany Day
2692557058,Photographs (feat. nokio),Dabin/Nokio
2689590095,Best Of Me (Tarrow Remix),Sketch Muzic/Donna Tella/Tarrow
2685234611,Different Places,Bllaine/Tark/Jaime Deraz
2694500681,You Even Notice Me,Bumpÿ
2670373612,Farewell,Hoper-Z
2670352349,Real World,Hoper-Z
2670351598,Waiting For You,Hoper-Z
2670351482,colourful,Hoper-Z
2695610765,Harmony,Spear
2695608604,Too Far Gone,TimZz
2695598451,VOLTAGE (Anki Bootleg Remix),Anki
2695543762,LIGHT YEARS (AVELLO REMIX),AVELLO
2695550983,Rock With You x Worlds Away (Johnny Chay Mashup),Johnny Chay
2695543619,Scared to be Lonely (feat. Dua Lipa) (LUMINATE Re-imagined),Luminate
2695547144,Love Incredible Remix (Previously unreleased // Time Capsule series),Adventure Club
2695550749,8 Letters (Spear Remix),Spear
2695554159,when you're gone (acer vantes remix),Acer Vantes
2695541001,Final Bow (AB5YNTH Remix),Bao The Whale/AB5YNTH
2695554431,Ill sleep while you drive (Philtered Remix),Philtered
2695551089,FINDING SILENCE (ELUSID MASHUP),ELUSID
2695551071,Find Our Way x Good Things Fall Apart (Kaleidos Mashup),Kaleidos
2695550640,Long Ways Away (TWLGHT 2025 Outro Edit),TWLGHT
2695547015,Ma Meilleure Ennemie (feat. Coldplay) (NateRider Remix),NateRider
2690953794,If U Think I'm Pretty,JB RICKY/Dark Mage
2663190306,Morpheus,Silenco
2678087995,Fatal Love,CeRa
2670902134,Designate,CeRa
2670894550,Eclipse,CeRa
2690958465,Runaway,Chime/Nytrix
2694851148,Slow Motion (ft. Luma),Soar/Luma
2694821410,Above the Water,Blanke/CADMIUM/Ben Provencial
2692908513,Northern Lights,SonicLight
2686962485,Let Go,Giznec/M2K Records
2674499934,Zombie,Nick Wynn
2684326070,Home,Ickellmo Luft
2673748214,Lost My Love,MXLAN
2671994837,破惘,浩林Hali/LinX·Studio
2687926037,《等待》-Laniakea&Bailck20250316 伴奏,Laniakea/Bailck
2687925545,《等待》-Laniakea&Bailck,Laniakea
2686709878,寂静,Laniakea
2673454846,f.u.c.k u,SKYLINE
2673131429,Farewell,SKYLINE
2690929618,leaves,萧石零
2661797543,灰烬从森林中归来(Instrumental),萧石零
2691382613,我一直都在,Pike_e/星尘
2671416224,重燃倾落星 伴奏,星尘
2671414220,重燃倾落星,星尘
2662997194,曾经我也笑靥如花,Pike_e/星尘
2692118419,心做し（hightion remix）,hightion
2692131609,神韵,LIVE-F/玲钟乐府/南韵之声/Albert Records
2692131608,此朝乾坤定,洛天依/天幕Tiam/7h3rm/玲钟乐府/南韵之声
2691780988,Are You Ready,Hazky/Wood Cherry
2686997286,Everything To Lose,solus/Reptythm/Outertone
2684812270,Hold Onto Me,Kai Wachi/Aaron Richards
2692062641,For You,Bugsy
2686681750,Everlasting (feat. Sofuu),Marnite/Sofuu
2693043587,Letting Go,Sparsey/Too Taken
2684259925,Heart Race,Chenda/sebabrazy/Hannah Avison
2683156257,Diamonds & Roses,Worlds Apart/Drowning Soul
2688276951,Nothing to Lose,Adventure Club/Oliverse
2684768238,Reminisce,Said The Sky/Taylor Acorn
2688899921,Good News,Owtlet
2688322158,the ugly truth,GhostDragon/Lullaboy
2688322159,i wish you never loved me,GhostDragon/MKC/She Is Jules
2688315151,fragments of us,GhostDragon
2689163193,What If,Araya/RUNN
2684054218,Without You,Rezzaie
2684364366,Heat,Au5/Psyuri
2659218608,By My Side,Danzzle/Ryo
2693007298,Stray Kids - Ultra (Changbin) (DZMA Edit),DZMA
2692968723,Afterlife (feat. Echos) [Vodenik Remix],ILLENIUM/Vodenik
2690883483,Run Away,No-One CN/SouthernLion南狮电音/格莱美汇/Taisheng Music
2692683263,Worlds Away (Subceptron Remix),Subceptron
2692665448,My Ever After,TimZz
2692616271,Love Is Gone (ELUSID MASHUP),ELUSID
2692389383,PINK SPRING (Skrillex & Bladee - Real Spring x Chappell Roan - Pink Pony Club JONJEN Remix),JONJEN
2692389456,"Sugar, We're Goin Down x Starlight x Dusk Till Dawn (Karmaxis Mashup)",Karmaxis
2692368641,This Town (Spear Remix),Spear
2690566824,It's Okay,Sineself/waytides/Luma
2689266788,Monster [Slowed + Reverb],Slowed Star/Krustex/Stardust
2689266785,Live Your Life [Sped Up],Nightcore Star/Karim/Amitav/Stardust
2690137882,Nandemonaiya [Sped Up],Nightcore Star/Ericovich/L.Kaison/Stardust
2692051913,Wish I Could Forget x Light In the Dark x Our Fire (Red Comet Mashup),Red Comet
2692020102,Jusin Bieber - Ghost (Yakumo Remix),YAKUMO
2691976938,How Dare You (Tendrix Remix),Tendrix
2684342269,Do I Wanna Know?,Pharo/JB RICKY/Dark Mage
2688135223,I Don't Wanna Fall,Arci Ardiex/Brianna Luise/Beautiful.
2687983724,Say It To Me,Perry Wayne/JiLLi
2690879820,Blazing Heart (Ice Angel Japanese Ver. Remix),Ice Angel
2690859939,极夜 (星尘.ver),R7CKY
2659622956,Bao The Whale - 52 Hearts (R7CKY Remix),R7CKY
2690859907,极夜,R7CKY
2690868558,桂 花 塢,PHONO RECORDS/一杯猫头
2686413815,Will I Ever Reach The End,Brainheart/Violyt
2688272392,All I Knew Was You,GD Cookie/SADRECORDS
2685870606,Intertwine,Thomas Vouz/GLNNA
2676449071,Stargazing (Dubstep Mix),SashMan/CLARI7Y
2674499777,Fix Us,North Wind/Ryo
2686055122,I'll Find You,Stay In The Light/Owtlet
2685107401,Barely Know,Owtlet
2679274325,I Don't Want Anyone,Kaivon
2674499859,Half A World Away,Mystic Lee/Black Winter/Emily Fox
2685606515,Peace In The Dawn,Niira/Anas Sameer/Axell 4X
2681927163,Darkest Days (feat. Sandra Yvette),Flöte/Sandra Yvette
2684329301,I Was Wrong (LazyMario Remix),Marnite/Whallex/Frostfall Records/LazyMario
2688225598,Reverie,Dimatis
2671784421,Break The Chains,King of None/Celestial Void
2686393129,Now That I Belong,Areeb Mahmood/Kore
2684643760,Fading Light,Fytch
2690806840,Drug (H4RRIS & Falling North Remix),H4RRIS/Falling North
2690875848,"Hans Zimmer, Calvin Harris, Rihanna, Illenium, John Summit - It's Always Been You (ELUSID Mashup)",ELUSID
2690879011,Bullet Gone To Waste,Waste Of Breath/Goodnight Osaka/Puppet
2690806858,Heaven x Shivering x Shiver (Karmaxis Mashup),Karmaxis
2676050982,Serene Havoc,XyXa
2681798068,Lost In You,AVELLO
2681985723,Different Ending (feat. Tyler Graves),Afinity/STAR SEED/Tyler Graves
2690549290,I See You (Lost Wolves Remix),Lost Wolves
2685615883,Cheap Love,Lost Wolves/Ryn Kid
2676713912,No More,Laus/Hazky/Wood Cherry
2684346470,Fractured Ties (feat. Alicia Orozco),Tornicane/Alicia Orozco
2688156632,Only One Life (feat. 香),Aine/Wood Cherry/香
2689267324,I'll Be There [Sped Up],Nightcore Star/Wood Cherry/GLNNA/Stardust
2689267330,Home [Slowed + Reverb],Slowed Star/Swole Sauce/StaiR/Stardust
2689267331,Who I Became [Slowed + Reverb],Slowed Star/OZIA/UNDY/Stardust
2682834620,Distorted U (Yogurit remix),Relimax/Awind/刘佳宜Snow/Yogurit/SADRECORDS
2682836504,Distorted U (_Warpcore_ Remix),Relimax/Awind/刘佳宜Snow/_Warpcore_/SADRECORDS
2682836503,Distorted U (ALLRAING_G子橙 Remix),Relimax/Awind/刘佳宜Snow/ALLRAING_G子橙/SADRECORDS
2682834615,Distorted U (Z ClaxX Remix),Relimax/Awind/刘佳宜Snow/Z ClaxX/SADRECORDS
2682834614,Distorted U (ilospecter洛岑 Remix),Relimax/Awind/刘佳宜Snow/洛岑/SADRECORDS
2689877317,Fight,BlessU
2688388908,Inside Out (UNDEFYND & Orlost Remix),Orlost/Undefynd
2677453771,Auric Flare,JYOTIN/Nightcore
2684046225,Carnage Symphony (single),JYOTIN/Saw2Win
2684045688,Chaos Reigns,JYOTIN/Saw2Win
2688590972,Definding,RN11157/_Warpcore_/The Ninth Day Records
2675140686,Starlight (Slowed),Derpcat
2675139700,Starlight (Sped Up),Derpcat
2675140685,Starlight,Derpcat
2689076293,漱,Ucixyel/2088 RECORDS
2682020497,Memories (Slowed to Perfection),Valorian
2686876887,Stay (Outside Line Remix),Valorian/Kelsey Ray/Outside Line
2667143949,My One,KRUS3
2664577736,Blind,The Sun Vanished
2664578680,Faded Love,Tom Silves
2689148538,All Of My Days,ALXNDER
2689025925,Dust from my eye（眼角微尘）,R3d Cat
2678038842,Silver Lining,Nikolas K
2688838790,No Turning Back,Voyager/Tsketch
2684432654,What's On Your Mind,Spitfya/Stedcoat
2684612920,Eyes Don't Lie,Dark Mage/JB RICKY/Eyla
2685758935,Somebody Like You,H4RRIS/LUX
2684062930,Badliar (Nightcore),LazyMario/Nightcore
2684062929,Without You (Nightcore),LazyMario/Nightcore
2680880353,Someone Told Me,Danzzle/Itsguzman/Unknown N.
2682870618,Mystery,NOTSOSW33T/Arch/Lacey
2681077815,Worlds Away,3thos/Jordan Grace
2681549783,Dancing In The Flames,Azee/Donna Tella
2688042946,Polaris,HVDES/Figure
2685976391,请求超时,CNHKSS/Shaw_Tyan
2679944786,White Lies (feat. Ollie Wride),Cyazon/Ollie Wride
2681936763,Lost In The Moment,CHPTR./Livingston Crain
2685570108,halfway in love,GhostDragon/shXdow.
2686489671,Escape It,Red Comet
2683318892,Monster,Kenny Pham/kyootbot
2687124907,Wake Me Up,Nightsirens/Lost Ashes
2685944854,Make You Mine,Yllow
2684803071,Artifacts Of A Higher Dimension,INZO/LSDREAM
2688758807,you broke me first x In Your Arms (ARMNHMR Remix) [ARMNHMR Edit],ARMNHMR
2683986762,Reverie,AUXIMITY/Outertone
2687717186,The Light,Kaidro/Micah Martin
2688389795,Journey (Spear Remix),Spear
2685819809,Heavens Gate,Deztro
2686683202,Interstellar,ZHQ
2664178190,You Know,No Distractions/Tark
2678355569,All My Life,max & i
2683905182,Illusions,Heuse
2685899270,Dust from My Eyes,Ailiy/星尘纪之声
2678371966,figure all this out!,Keplr
2686649750,apology,PHONO RECORDS/emyalc
2686116213,You Don't Want Me,Bumpÿ
2663978251,Sleepless,Swerl
2653026143,What U Want,Sugabb
2675007076,All Over Me,Millient
2681655700,Treading Water,The Ascendant
2686938360,DIE YOUNG (AVELLO Remix),AVELLO
2684057252,Feel This Way,ADT/Jey Cordz
2686331913,HELLO 2025,Shuvuarutsu/Ream雨舒/Soaring Records
2685776143,Pantheon II (feat. Sarah Herz),Andrew Bayer/Blastoyz/Feed Me/Jason Ross/Kill The Noise/Last Heroes/Seven Lions/STAR SEED/Trivecta/Sarah Herz
2679376485,Another Life,Danny Olson/KnownAsNat
2651523439,I See U,WAYWHEN/Josh Paulino
2675618994,My Last Breath,Skies Apart/Proud Zombie/Wolfpup
2679778105,SILENCE,Samfony
2673133233,I'm Sorry,Dares/E.F LINK
2681542469,Carry On,Lost Sky/Anna Yvette
2670351412,Vegas,RINY
2685638420,Holding On,Lantara/whoamidesu/Ryo
2680864070,Happier (feat. Meggie York),Stryer/Meggie York
2663550760,Forever,DJJonathan/GD Cookie
2684528621,NEW STAR,ChronFlux RECORDS/CannedPig/i-Snow/Beviteng Electron/Yogurit/MagicM1s1a/CLXXB/浩林Hali/空奈/_Warpcore_/Stisaal/M-Cloud Records
2677619080,Fade Away,AIRPORTS/Laminar
2684359772,WonderStruck（OERA Remix）,PHONO RECORDS/OERA
2684361466,WonderStruck（Akiuta Remix）,PHONO RECORDS/Akiuta
2684359771,WonderStruck（AK-ID Remix）,PHONO RECORDS/AK-ID
2679117490,Lies Around Me,LENG CHEK
2684888906,Stay In The Night（Ft.Belle）,Clear Sky
2684854825,Next To Me,learnZmore
2683940264,F A L L I N G,PoppoOVO/2088 RECORDS
2680758932,Sad Addiction,Star Ocean/SADRECORDS
2674659272,Requiem of the Stars,Echo Horizon
2675648016,Siren,NO QVLT/Duke Gray
2675300155,Flame,TWSTD ZOO/Lootz/Gracie Van Brunt
2684581840,Mountain,E7Zxy
2681522205,Fading Out,D I V I N I T Y
2664188638,Lifeline,KOIH
